customer_unique_id,recency,frequency,monetary,RFM_score,ClusterID
df3ef9aa2e4ef25b89f994dc65c0954c,2,1,1,211,0
df45f6dc82500cda20711027e8bd3800,3,1,4,314,2
df4de4056ce6baf02cddbb9437a748a4,4,1,1,411,3
df51e988b63ae327661ba775e3bbaffa,3,1,3,313,2
df534a4fbf3388be1fa78d5b5ea9d153,2,1,2,212,0
df55505d51ba40f732f9a3312cff2fee,1,1,4,114,1
df569c11f683341b1700e5fb24b76416,1,1,3,113,1
df57b7687506cc0e4b28e97ef158655c,2,1,2,212,0
df654194927e4e1efc30c15bb11b56c5,1,1,3,113,1
df71d73f8b73f0763aad87be12ccd8a0,4,1,4,414,2
df777949458ca20d0979569ac67eae12,1,1,1,111,0
df783e82aa5d9cb405e3a43c3cadfb20,1,1,3,113,1
df7b899578ba8c37030afae9c59cb7a2,2,1,2,212,0
df802225a38eafe181a0369bdb37eb65,3,1,1,311,3
df85489b24646779960c73a7c2f8acbf,4,1,1,411,3
df88997c75f5551b71a8500c1b695cc3,1,1,4,114,1
df8a4a3bd7490ea0c639756f43b8a347,1,1,4,114,1
df938545d72c5f48afa75becb7c61ac8,4,1,3,413,2
df9925de02929a0d95219dd14fe2fdf1,1,1,4,114,1
df9d2585c3e7b4f8904b1933e5ad2c7c,1,1,3,113,1
dfa10c13bdb22f774fa4a908f6644e87,4,1,2,412,3
dfa6661f120b6fbf018d3f053bb26756,4,1,4,414,2
dfa6666a1f4e7e4b1d918f49e32a6abc,3,1,2,312,3
dfa93e5b8638a3e4f891dc4e0a4743c1,3,1,4,314,2
dfb4c7d5d82eb2edf582707d11bb39fc,1,1,1,111,0
dfb8fac694b01a115c8fc4e969d967a1,4,1,4,414,2
dfbdcd19886863af4e5ace2e62d870c0,2,1,4,214,1
dfbf50eeb9fe8d91e69b973266cd8063,1,1,2,112,0
dfc3602cdf030fe8d48f053a11e9d195,1,1,4,114,1
dfc3fffe19ec7d3b45fc10137bb84065,4,1,1,411,3
dfc6fbe8a82cd980a5cf8bd75a9edc8c,2,1,1,211,0
dfc8c1b8f452a51070d587e7faec476d,3,1,1,311,3
dfd82d0d6e3944796b43a7e549c46ac0,4,1,1,411,3
dfd8a29cc303236ba280dda15e9077f9,4,1,4,414,2
dfdb5c973dfd5f686341555580a01032,3,1,4,314,2
dfdcc1f8c27500c34a9fc70695b1b1e4,4,1,4,414,2
dfe0f45b0b8cf0ce9c4cfb41c0808240,4,1,2,412,3
dfe9ee4af105be79c35a1504e139cca9,1,1,1,111,0
dff41d762e4e7b68b73af7203a429072,1,1,2,112,0
dff5ff8f411dd1d77875f7e17a3eb512,1,1,4,114,1
dff6f7b96a6d1628ef9072fb3c569957,3,1,4,314,2
dffbd155fea2751a4e0b86c1f5173f5c,1,1,4,114,1
e005e7fb556bb7b6c677dfe30a85846d,4,1,1,411,3
e006cec3d04f1fd59a5b3ce3809efe2b,2,1,2,212,0
e00c4751baab2d9aa03bb8ed66f3413e,2,1,1,211,0
e00cee2193699c15762de7149b64ff00,4,1,2,412,3
e00e8d6baa14e557360a8680eace8b45,3,1,4,314,2
e00ff363b36712bdb3e05c7cda218272,1,1,3,113,1
e011d3558e6f309aad38358a8fba3bf8,2,1,4,214,1
e015aa99a5c509c4aac63a2b6150d0c8,4,1,3,413,2
e019a4aac43a090ae332d9459b272722,3,1,3,313,2
e01cf6cd9d58a54d656d290d6a0e2763,4,1,2,412,3
e02725ca044d62c140117886045b6183,1,1,4,114,1
e02e905c3c1fb7792b7b98ff5d58ede4,3,1,1,311,3
e02fcb4bea50fa32ca80aabe3360b806,4,1,4,414,2
e040c33e0734aaf73e3c0c216877dc39,2,1,1,211,0
e04378e23b36f23f80830f070f517b0d,4,1,1,411,3
e04615084acfad18a8f3c1f6daff4a3a,4,1,1,411,3
e04770f94f452d1cdd8d84c048af4860,2,1,3,213,1
e0484c20e4867e819f58a15ae0ca0868,2,1,3,213,1
e054ac64902105ec28411114a34a3e62,2,1,1,211,0
e0557bb0bbc3a4c139ee26271bf0320d,3,1,2,312,3
e0569618ad75b79f0567f4228f7dfd53,3,1,4,314,2
e05a73f2fc4e1e7eb95b8b8ad5ed756f,4,1,3,413,2
e061bbbdee5b4d539d3272c718faf836,3,1,4,314,2
e064aa317474b746b695d84fb68e5ea3,1,1,1,111,0
e0684064315b305e1b1bb08e817c7a66,1,1,4,114,1
e0950daad39d6c7d36d55ee4bc662f79,3,1,4,314,2
e097c4114ede8b9d67f6e02d39f1319b,1,1,1,111,0
e097d846931763789c3fd00b27f3c325,1,1,1,111,0
e09ede1057212120a291c4fa1f832c63,1,1,4,114,1
e09f04c7b6a088498a49a3af51e12eb4,4,1,2,412,3
e09f9f70a977ceea98c277df16abe860,2,1,2,212,0
e0a566011de5d6d3149290af8dade6ef,3,1,1,311,3
e0ac0b8147ab32f2556c94f8271f1016,2,1,2,212,0
e0b85b0f7c0fe3b979937f2f483b44b0,2,1,4,214,1
e0b954de94def9406ed69dcf429442c0,4,1,1,411,3
e0bbdfcc37fae18fd8c1af69eceaeee5,3,1,3,313,2
e0bff7f12e80edb92eb445eea812d9d6,2,1,2,212,0
e0c97b4cdc5b3857f85daafeb9effb55,1,1,3,113,1
e0cc7ef1277e3c6e7220a50e91a0123d,1,1,3,113,1
e0d043fa90b93f86d78ef1ca5551caf8,1,1,3,113,1
e0d38008dc1f7bfd5ebc073c19c17af1,4,1,3,413,2
e0d3bce7e369748aa2bcd758324fb400,1,1,1,111,0
e0e333056bddce25fefcad356e3f8029,1,1,3,113,1
e0e395b0b7bda79224ed6df73624e563,1,1,1,111,0
e0e3eaa3330d98b1b65cb8c780cc57b5,2,1,2,212,0
e0e5bfb31898ac15694f7585890bda3d,1,1,1,111,0
e0e6be3e6d3d0359ffce8b7eb6c1c7b4,1,1,1,111,0
e0ec2e3c3f6e06839e8fb986be65c7c5,2,1,3,213,1
e0eef97d4322789f23605f9ceeb119bd,1,1,2,112,0
e0f7d1dd04e7fd76c15d841b50e66f1a,1,1,3,113,1
e0f8ebd32ca3cf629c40b77227f8e847,1,1,1,111,0
e0f902e5e7b9818dc9b7f34eaffb6932,4,1,4,414,2
e0fc0a290b1d791ac8e3c87a44cd95ae,1,1,2,112,0
e0fe50284ea35e5d7a1ed290174f4560,2,1,3,213,1
e113cb9c49920e9c491c8d676483ebe6,4,1,4,414,2
e114ea6353f51a7f97a7303788f7c63c,1,1,2,112,0
e115ec37afa6e7c88bbd6e270163c719,1,1,4,114,1
e118369ef0f594c99e8aa4bdd44e0e27,1,1,4,114,1
e11abcce538d333a20909d11dfa372c2,4,1,4,414,2
e11d3faaa3015f037bd24aba35bc8809,3,1,2,312,3
e11ed0b7170254e7c2d797c445300e0b,3,1,3,313,2
e11f542ae27e7ec3b5f7738d219fcb29,2,1,1,211,0
e1224167b1a3f92781c2ff55b0b794be,3,2,3,323,2
e127a73103c31626f186f2fdbc3dfd20,3,1,3,313,2
e12c31a96bb4d8480f10c31b98d50c84,4,1,1,411,3
e13034a7d651eff97222841955be3eb2,3,1,2,312,3
e13173fd16b572985c50742546978614,3,1,4,314,2
e136d629f4299e3663b4c4836a9056da,1,1,2,112,0
e1388a489a08d6a5c95e531ee9053db5,4,1,4,414,2
e139cc1019486af87f64fda5176e4bf0,2,1,2,212,0
e140ef0b7ace7d9de0fda84a537aae85,4,1,3,413,2
e1463dcab2dc0fbacca56679b3dc3892,4,1,4,414,2
e1465d5a238178407248585f8b3b9491,3,1,2,312,3
e14dcbca72e57d7ee7ac43d9131b12b8,1,1,1,111,0
e14f209ed913d2ecadf37a9d49d35967,2,1,1,211,0
e14f8315da8a00edc21581ff89062dd1,3,1,3,313,2
e1522db691cee70a610d98e7f6ea7ec5,2,1,2,212,0
e15301f428e7f3779db3030d2b9dcd19,1,1,1,111,0
e1597191169c809c3f806394f02b3835,3,1,3,313,2
e15ba3e88c137ad18d5f32fec206c225,4,1,4,414,2
e164d5c9e9908deb8ccfe155c4321d95,4,1,2,412,3
e1655711f868152c8d0cebbb06eba97e,1,1,4,114,1
e1685c5f9027cfce7467c05f0be12ebd,1,1,1,111,0
e16c17b4f6833c2126de803d3f94bd87,2,1,2,212,0
e1708ec558c8c1d8bd5e24d022cd13ce,3,1,4,314,2
e175739e916938c62052eb2c5ed94338,1,1,1,111,0
e17583ddad3d2284802b931bce2d8f58,4,1,4,414,2
e1881c7d99c20ca24a49cf18f115db40,4,1,3,413,2
e18c9d691720be91af5819c7d43abcbd,2,1,4,214,1
e18cd71e54e44b7cedb7991214b691a5,2,1,2,212,0
e1a56a21a2abe900cc74c970d9fc5181,2,1,4,214,1
e1a821d8a0ad5e951bf0e47464dd1f9e,2,1,4,214,1
e1a8e606cb2da21d4be728626f3a11b1,3,1,2,312,3
e1afc31f60bd65fec039b9e87888b979,2,1,2,212,0
e1b207cdbe1a6f5817dcf0ee045ee9f0,1,1,2,112,0
e1b278ac98136ff6294baa3da174eaf8,3,1,2,312,3
e1b5f838a5d538b1fbe3bddcf47d30bd,4,1,4,414,2
e1bc70766c3d26bde078ac0eb10ff607,3,1,2,312,3
e1c3a02e6fd3a5919a8711dee1bc497e,4,1,3,413,2
e1c4798d7f0426ae0df590d06a86b111,4,1,3,413,2
e1c4a382b39243db7149e72b91498015,3,1,4,314,2
e1c51fc18b81aa0d1b21e059cf5f7c85,1,1,3,113,1
e1c85f77bb34db0755d61ea596e11ec1,4,1,2,412,3
e1d0601cd4399d872d59565cb530f7d9,2,1,1,211,0
e1d218506e671478f9bec837c1543988,4,1,3,413,2
e1d3e1bb5c7dd029e5df77582a9b9e96,1,1,1,111,0
e1d928a9f5c4fe599e2418a0ce74d775,4,1,1,411,3
e1e0954d402822e89fe01b0f01256a69,3,1,3,313,2
e1e34b3fc5879f1fe7c47538ddb346b7,4,1,1,411,3
e1ec8e0a02a758f9961cc2f516472fc2,1,1,3,113,1
e1ef4653ab6fb94cd7811e661eaa3948,2,1,1,211,0
e1f01a1bd6485e58ad3c769a5427d8a8,1,1,2,112,0
e1f784eb8999151fbeeb85b0c0d1ef2e,4,1,1,411,3
e1f9aa04cc44070dd501b7293b0ba857,2,1,2,212,0
e20250548f286289e38b1fb5e04a859f,3,1,3,313,2
e206e4259c2c0b5fbeb88541388cd82b,2,1,1,211,0
e2082dc2d75a5928e1368838c56e1f3c,2,1,1,211,0
e208ff930dd140b0c1f299292f45a623,2,1,1,211,0
e2124b32a48dba8b644f423532b8f33e,3,1,2,312,3
e21393db40e3ab3e880958fa055b5fc9,1,1,3,113,1
e21b82d5792a763447fc6a32f9cd29e5,1,1,1,111,0
e21bcb965a4ae840d08fc2d602104fd3,2,1,2,212,0
e2239e7dee5d62927638a34ab66ab14a,4,1,4,414,2
e2250dca3fe36b9f2f3da645c5d76c34,1,1,1,111,0
e2280c6bf1114f6c19ce3ebb879a9010,3,1,3,313,2
e22a012287183808c019a479edb7295a,4,1,4,414,2
e22b87062cc9b978bb48207454385d0e,1,1,4,114,1
e22fb84bf2f1fb04c418ac15a3507d7b,1,1,2,112,0
e2339b9187e90ab591f7b72af7dfba7f,1,1,1,111,0
e23e3462f136f31e3c70327ebbb1bfef,2,1,2,212,0
e24349384534950b51c35bfe2ecbe3f5,3,1,2,312,3
e2439c7b04c3500e7a4aa7a208e78f70,4,1,3,413,2
e24408e938e48fdf8f8fea13619d46e9,2,1,1,211,0
e246b4c3c20fce43b6aad844e8c71bbe,4,1,2,412,3
e246f87b53babfcec8fb722dae2109e9,3,1,3,313,2
e247db03443f737b4a5bbcb73257cdd1,2,1,3,213,1
e249b6c456edd4e50b70e5b19a57b180,3,1,2,312,3
e24daef584dab37c5b532e691b5bdd9e,4,1,2,412,3
e2502b098a43aff87aad19165a3a5887,1,1,1,111,0
e25423188f57d62754768e9e4c65115d,2,1,4,214,1
e25fe6a5bbc82838befd082e0a9448fa,2,1,1,211,0
e266e4669fcc469037c3de148909fa5c,1,1,2,112,0
e26c256b09efa85577c1c600cf1e9bea,2,1,1,211,0
e26f27be060b5fe1cc613fddf08155a2,4,1,3,413,2
e271fa40aa8fea4e0f304b3768b65d6a,3,1,4,314,2
e27c2593cb0ed3da72f4578a110fd7b1,3,1,1,311,3
e2806ccf2b839acb1768d224daa67654,1,1,3,113,1
e29606907409d22a52fcb4f447ad7bed,3,1,2,312,3
e2997c59f200cec309788d1cbb447c51,2,1,4,214,1
e29a29f9799529c624ca16fcc7506c83,4,1,3,413,2
e29d2382be75948d66c04b3990095f07,1,1,2,112,0
e2a4a22121088fb0e6d7ba3aadb3303f,3,1,4,314,2
e2ad8bcf2251723975d35fb6d5588e29,4,1,4,414,2
e2af06e94b3094789066fc9bdf6d32be,2,1,3,213,1
e2af1e4f7b1b25b6b9edf561515cc304,2,1,1,211,0
e2be3f89685ab33422c425b0b552a231,4,1,1,411,3
e2c0903ead42744212e5dbf0a80a526d,4,1,3,413,2
e2c59e02e343f49861fc454410cab380,3,1,2,312,3
e2d282bbfcdcb3a3155df17479549127,3,1,1,311,3
e2d2fac14a650e3e6711d3e221cd86eb,1,1,4,114,1
e2d7429a92ec7e0019f4e76160d80adf,2,1,4,214,1
e2d7b32bd34b8249be7d25c4c723b957,3,1,2,312,3
e2db5ecd813f47028884aa951535b96e,4,1,3,413,2
e2ddff1bf91c0d4071fa08a29cf9a058,4,1,3,413,2
e2dfa3127fedbbca9707b36304996dab,4,1,1,411,3
e2e1fa91f1abd93f5072875ccb808a21,4,1,1,411,3
e2e2cbe6162376442313b303f91eb383,4,1,1,411,3
e2e8726aa21861f8f4e5bbbfa72ff914,1,1,4,114,1
e2e92eb45afee3da92849c04f5304a48,1,1,3,113,1
e2ea80f0904d8fb1f7d02ac01a44edc4,2,1,1,211,0
e2ebf2a8b112fe192cb13433227baf54,1,1,3,113,1
e2efc8789a542957151241b924fe544a,4,1,1,411,3
e2f1970303ff34a3af0c1d4c587f6420,1,1,4,114,1
e2f24b0ece82896981df96635db90edb,2,1,1,211,0
e2f3fd7f1112dfc9e787517daeeaf87d,3,1,1,311,3
e2fbce001076ecbb2422c2b03e6e2a67,4,1,2,412,3
e2feae83e7cb814bfd71fa89982a9b16,4,1,1,411,3
e2feed3c94648835d593c14acb8e3808,4,1,4,414,2
e3004e5693de98d7a5302a06e0e0a3fb,3,1,2,312,3
e301481a04be1d41e0bc19978bd9e941,2,1,2,212,0
e3018aca6c339fdbb9df702d5edef90b,2,1,2,212,0
e302f39a1fe4cbd92cbfa4ee2ab5d7c5,1,1,4,114,1
e30301a795004ac814b1ef8be6d5cb51,2,1,3,213,1
e303e5adf60bd9eb2024949b653571db,3,1,4,314,2
e3079fd8721d4e1d258e6c35b3ba89e0,3,1,3,313,2
e307b1e265fb8e6fbf392aaf8f4fc93b,2,1,3,213,1
e3084d5aa230db5c53a1bfd489a738a3,2,1,3,213,1
e3087e6bc090e8f46fe899b2b8dbb026,3,1,2,312,3
e308e5bfa618752eafa2141f230e3d0d,2,1,2,212,0
e30dbfab1300dabe1739206611630681,4,1,3,413,2
e30de13eeaf61271c16ae7ac68f763e4,2,1,3,213,1
e3116b31524ff321402af12a6bd762e5,1,1,4,114,1
e313d18e7eccf1b7867465ba699aca15,1,1,1,111,0
e31cd0c9979952df7da46c91d8ffdab7,4,1,1,411,3
e31e57a5fcc85d9f53064571ec89390f,3,1,2,312,3
e31ec4ee78465dc8c6430c44a8416880,1,1,2,112,0
e32108437b7ddcd30eeeb14110680a8b,4,1,2,412,3
e325e139452a1ca05f5a33acedd7d94f,2,2,4,224,1
e3276a09829510513e2f055f953b2aed,3,1,4,314,2
e32a8a2d1839448fee9efa05b28dc999,4,1,4,414,2
e3301490c373db9263c15a73172d0c6f,1,2,4,124,1
e338b0b74ad651688b815dbbd8c4a965,4,1,1,411,3
e33dd5546cf38848919c5d693822f5c1,1,1,1,111,0
e33e2a67704c5b94a7236a3dc7cc1991,4,1,2,412,3
e33e88f87bb37e2f7351872983d7aac3,2,1,2,212,0
e33ec0696943d2c82575e5aaebe3cf05,3,1,4,314,2
e342ebdde0ad92773298b48def63e714,1,1,4,114,1
e34530063d6201d9d7df1d3e5f0925bd,1,1,3,113,1
e34cb3307f44e210007b2d61573abe4e,2,1,4,214,1
e34dd9c9b33caa4095f78a2667b9094d,2,1,4,214,1
e34ed94ad627a5025f7dc91ddc8ef4d3,2,1,3,213,1
e3512635b6be85e876e1deb7cccda78c,4,1,3,413,2
e3516dfa2db85b7f75ccff1bda80a011,4,1,1,411,3
e353bc4671a2c377417307a9b539a48d,2,1,1,211,0
e354cd0f364d9a00df4c4a76591d9e7c,1,1,4,114,1
e356256f989180110bc7f03e22231c9e,3,1,3,313,2
e35781f396229f0dfe94cf07c52a112e,1,1,4,114,1
e35d19c64028a0752df05a51bde3ab53,4,1,4,414,2
e36372bd8d8380baaf076808bda14405,2,1,2,212,0
e36b10253c820bcd0357e1723ef022d2,2,1,4,214,1
e36c912ba716e0b99aec48073dc11338,4,1,3,413,2
e37a0a7ff809e3d4adac1db857db4fb8,4,1,2,412,3
e37a273600a0ced98e7e0f5ea5c934f9,1,1,1,111,0
e380e5fe4b057596c3d126fec35b0112,2,1,3,213,1
e389b132520298881698d4fb0315b511,3,1,3,313,2
e38d5a8b4338ca4e8c1d5f0442fffbae,4,1,4,414,2
e3904b9e9e863117a1f419fd40fde813,3,1,2,312,3
e3924d623fecb90b294f24b9fc411a26,4,1,3,413,2
e39d2a4355a915639b7799e0a93b9ee3,3,1,4,314,2
e39e421b06cf25c423681cf58e943d34,1,1,2,112,0
e3a1dea65fc0a4ac232d2d95734f8ffb,4,1,1,411,3
e3a617744beb2056224503c60358e671,4,1,3,413,2
e3ae16d19be5cf256fb51663e6bdb073,1,1,2,112,0
e3aea0c015dcb93e4b34593a0ea4324b,3,1,2,312,3
e3b3b57caa0974d93ed5218dde2ff4b3,3,1,4,314,2
e3b49af945b97f97fb6d0c8f80216e9f,3,1,1,311,3
e3bbc1eca94ef40c7bd7e22d2c2500ea,2,1,4,214,1
e3be13092b553069f2abb388c33954fb,1,1,1,111,0
e3be94099d23b27bf0e5e9c686cd2a34,3,1,1,311,3
e3c774521d475de71b7deb0610632b27,2,1,2,212,0
e3c95cff4b8cca496061b369eaa006f7,3,1,4,314,2
e3ca1648decc5c5cca5f8e6faab7cdfb,2,1,1,211,0
e3ca63ed264e947a82b544eb5d1aa97b,1,1,4,114,1
e3cf3b652fe7d4726f505d78b122b18a,1,1,1,111,0
e3d72218a378312ea9f9b5d721a59d96,4,1,2,412,3
e3df2646a7693da42f14cdbd5fe7e969,1,1,3,113,1
e3e0e9112264452e4700d977ce02a4d1,3,1,4,314,2
e3e230139a65ce31760fb45fa38b874c,3,1,4,314,2
e3ea295349259fa59779c6a8e18e5bba,1,1,2,112,0
e3f340f86279b53cf8f5318f0399e248,1,1,4,114,1
e3f7bf3aab7dac0c97c1a91ad1b7942a,4,1,2,412,3
e403e9b885c0a3d0af96d7ebddb091da,3,1,4,314,2
e40673fadaa85614aa76032d529baac6,4,1,3,413,2
e4116a753c957e67c646e447c2141b2e,1,1,2,112,0
e411a7d93ae7ef2b1140c0d5c72fd9cc,4,1,2,412,3
e412dc0d60c3d444579c73a576d45b12,4,1,4,414,2
e419ea0591aac37591b82b409ccd3d9d,1,1,4,114,1
e41a8efb5ace46bf64966f63665a8cc6,4,1,4,414,2
e4254cecb617103766e3384c7d203e2b,4,1,1,411,3
e42fa91c4d4cb98492840ffe16df8d5d,2,1,4,214,1
e4318ffd1b214481a4ab0bb956a8f84d,2,1,4,214,1
e43791904cdd435a8b255093becdada0,3,1,2,312,3
e43c79f1725163f136503e7b42699b35,1,1,1,111,0
e43c9920240823d6c97bedc723c25281,4,1,4,414,2
e44110c2ff342e5bbda6c2224d94bbe6,1,1,4,114,1
e4435b5c7fe9595de302159fb575e171,4,1,2,412,3
e4469e5047c00b0188885853d357d2ab,4,1,3,413,2
e44802a84d1cd42ec96c13845d28f324,3,1,2,312,3
e44dbcb1c664adf8b2510799844d75be,1,1,1,111,0
e454e6570e065180849e6610042743dd,1,1,4,114,1
e45746a1b5cce291f9275e77b833eeb1,3,1,2,312,3
e4606029a8223c9d47ba6779e2dc602a,3,1,1,311,3
e461ade854a447180d93dc9806a80b28,3,1,4,314,2
e464ca77147e56dc6e7f51668e24ae61,4,1,4,414,2
e4689dc8749fbe5137c22b233146c58d,1,1,1,111,0
e46e99306e874b63c723f05272d4c5d5,4,1,2,412,3
e470037a6f8f4d58dcedbdbc9e232865,1,1,2,112,0
e4746dd3d0505d63f0ff08366a0fc8ca,4,1,3,413,2
e47564b754e85f030ed67d080015c05d,4,1,1,411,3
e47b1e10edb9b2866d9d070ac9e01dcd,4,1,2,412,3
e47b74e2a2dd36cb03c14839e6b19e73,3,1,2,312,3
e47e7465e3dc440e96374b8dde062f9c,3,1,4,314,2
e4830071207eb6aa2f738dc965f05f50,2,1,1,211,0
e4971a4defaf07a1d7f2ff615a32c809,4,1,4,414,2
e49b04a307b963ff4563b38db31bb863,2,1,2,212,0
e49e298433db8944b77c533837693e29,4,1,4,414,2
e4aff56d15c6116e90e82d858c45974f,2,1,3,213,1
e4b0c221377278e6fd9ab241bae95283,2,1,4,214,1
e4b1b1760b2ec2f562d98f28d58f31bd,4,1,4,414,2
e4b407fe17ac89534043ff4cb36598dc,3,1,3,313,2
e4b4ab0cebdc0949fcd579139e173acb,1,1,2,112,0
e4bd579c28cb9ce017feb990171bc957,1,1,3,113,1
e4c0722a3a14bdfeed298434d200d266,1,1,3,113,1
e4c0b1cb14aa9a7673f6f8732aeea62e,3,1,1,311,3
e4c0c99b4fb327044e3488d6f7f8a71f,3,1,3,313,2
e4c1da04e1d03a2f6f276ebcb68b8253,1,1,3,113,1
e4c595917909f1a77663c9c339767980,1,1,3,113,1
e4ccfa373ea458df2fb6914ff4e5e73f,4,1,2,412,3
e4cfd306652fdbd0fba08d62c0e802b4,4,1,2,412,3
e4d18909afd252a0289765acc614d3e0,4,1,4,414,2
e4d322d40ec6ea84923d0cfb50a7eefe,2,1,1,211,0
e4d800060f85d896b83b4c3e3570065b,3,1,4,314,2
e4d856cc47f9902fe78a7dda0e293c59,4,1,4,414,2
e4d9db04896aeb872181dd1564f67617,1,1,2,112,0
e4e1f072d31f718baefc30c06b3421e6,2,1,2,212,0
e4e59f3fbae24f03deb40023d76a0c62,3,1,1,311,3
e4ed66434d469b58c122093baff1586d,2,1,2,212,0
e4ef058bd7ed1056cef82480fb4c3adf,2,1,1,211,0
e4ef9f9a8e69ba8dfe0d369fe7510f85,3,1,4,314,2
e4f19ad5354eee4f632f8e9920fa25cd,3,1,4,314,2
e4fa7cfb2fdfee15f637c82be76439db,4,1,2,412,3
e4fe3a04efe1568d27be366187752445,4,1,3,413,2
e50ff3ebfcf05fa082ade56e01b56539,4,1,4,414,2
e511245e5b0f82d2619cd33c726e810b,2,1,2,212,0
e51139ab5e2642e688d992a75cef236c,2,1,3,213,1
e515dfc7b46b0281f0462ef9be3823f8,1,1,4,114,1
e51a69059febdb417ce8df47a58aa668,2,1,1,211,0
e51e07cef993df6ce1e8604ba2261b5d,3,1,2,312,3
e52200bf2286a9a1ab3a37a45a86b85c,2,1,1,211,0
e52284279e234cf8a615273a1fa59846,3,1,1,311,3
e527d87e5717a8e1432c67e902a56a9b,4,1,3,413,2
e533c359f12f908382cf31d51ef1e684,4,1,1,411,3
e5398c88a6bf3186c02641771e03dcc1,1,1,1,111,0
e53bc27982d949bdf3b40ad42a5c6d74,3,1,1,311,3
e53d5643a3bf89f9d0f3fa82b8b45fd5,1,1,1,111,0
e540a3a7ed5d99abf5cb2c8c6e8a867f,4,1,4,414,2
e54832ef8448e73932747f7c24342587,3,1,2,312,3
e55081e46bd9611516b138594ba4302f,4,1,2,412,3
e5550ff5cb99a3ac6b3c11b9e053ce22,2,1,2,212,0
e556b268c7634506fcda88013adc1c82,2,1,1,211,0
e559037a41c00e67a8f44632d83e1475,1,1,1,111,0
e559969619d1a0922477a2d8cfaf50d9,3,1,2,312,3
e55edfb92c19a7c7836068f345250c87,1,1,4,114,1
e55f39718755a991235a2bf63524ecc7,4,1,2,412,3
e56182b31328010e06cd869c81a0cab2,1,1,2,112,0
e565b42507b50ecf88a9c6c1272940c4,4,1,1,411,3
e567c5030fe826039a3240c1424a5ab2,2,1,2,212,0
e5709ee390f95afdf62147bf3941fd32,3,1,2,312,3
e57884a347f585cce8f8b6fb08ba39c2,3,1,2,312,3
e57a935f49ffd73b93c18eaaa04efa84,3,1,1,311,3
e57ee0110899c25ce93ffc9752424efb,2,1,3,213,1
e57fcee6e702dfb952a4e88a8df24d5c,2,1,3,213,1
e58987f06269ac19e9659064ca7b9956,3,1,1,311,3
e589ee9cf4be0c1e18077ae33e1fa286,3,1,1,311,3
e58f0403dc02936d911f974a17c5610a,2,1,3,213,1
e58fcffa17dd97d4943bd5e7e342286e,3,1,3,313,2
e5969b82cfa750a12172e4aab40d6048,4,1,4,414,2
e59fc7644e146f91c04ab9f1b123bcd8,4,1,1,411,3
e5a197b88d04fe99fe96b95f41a686f4,4,1,4,414,2
e5aa441c2d6b093d9381b24212d11dac,2,1,2,212,0
e5b69689b2dcbc098ff5debd1d91013f,1,1,1,111,0
e5b74085b722886353e1bd8aa56f33c0,3,1,4,314,2
e5bcb7daa146eef209d64b3a9742f31f,2,1,4,214,1
e5be4ac6d2046988ffaf9ef6321bda6b,2,1,3,213,1
e5bf3e1fbbb0876f6ef29e7132850991,1,1,3,113,1
e5c080a674f1c1610f4c1385a394ae60,1,1,4,114,1
e5c5fd4bd91b5fdf7b7d3c7c1f614415,1,1,1,111,0
e5cff2445bfad667574341f4817e3a3a,1,1,4,114,1
e5d3ed1d3f37e5943e8a1d1fa20ab21e,3,1,3,313,2
e5dbadbefe0f605247783729ac5cd901,2,1,3,213,1
e5de9758720581f20662470864b17182,3,1,1,311,3
e5defab6ae60b311ca597ce8f5a66cf9,3,1,1,311,3
e5e7fc98560b209c5b05ac748b05cbf7,4,1,1,411,3
e5e8d1b930f00ea37b717af6db1f8aa9,2,1,2,212,0
e5ef105b0d7651ba4159de0ca6c2aeab,4,1,3,413,2
e5f48bc167ddec4bc538a97e9d689ddb,1,1,2,112,0
e5f4de40d38d9a3b86bb70d217f2061b,2,1,1,211,0
e5f799780b5508ab75c7169cfa95cba1,1,1,1,111,0
e5f79a6107cfa4b9f6282c13a61e2604,1,1,3,113,1
e60511f7b1f8fe31832ff8e7391028c7,2,1,1,211,0
e60e61598dc2b22ecd55888be5b5d692,2,1,1,211,0
e6184871390c6d52bd81c46527418d7f,1,1,2,112,0
e619ed52c7b30be9d83d970795c630a0,3,1,1,311,3
e61bbbfb6b11d4fcf003388845a77576,4,1,1,411,3
e6201b5a6b3a2e42a4d3c295e7cb1d5b,3,1,2,312,3
e627af01d316a3af11756c90df266310,3,1,2,312,3
e6280f93ae32786766b805f296464892,4,1,2,412,3
e6293a4e5afac2650800b0483634e321,4,1,4,414,2
e63b4fe350ccb4a22740adb4c74aa6c0,4,1,2,412,3
e63b559d02110ec5aed3e7296c8fdcb8,2,1,1,211,0
e651165ec988a062dffec6d19e1443a3,1,1,3,113,1
e652aa1b63bd07fcb1e090cedfdfa094,4,1,1,411,3
e6558a7e200fd62e29e284c91e771b00,2,1,1,211,0
e65b4a5d7c76e1b12a15801bab3a6576,2,1,3,213,1
e65e6159c5cfea9bd5aa393b49b02ee6,3,1,3,313,2
e65eabe8b365a111ec89ab4b145ed013,2,1,3,213,1
e66101ed66527184bb8496f807ba5c69,1,1,2,112,0
e6615a6b892c0ae58f8d1e1bd8f1c609,1,1,3,113,1
e665fbf7cedcbba1cffab417626c1a70,2,1,3,213,1
e668e6ddbe00d7a04540ebb0c5647faf,4,1,4,414,2
